1.953120000000000134e-01,1.085938000000000070e+00,1.953120000000000134e-01,nan,6.000000000000000000e+00,4.101562000000000374e+00,2.000000000000000000e+00,6.027344000000000257e+00,7.000000000000000000e+00,6.000000000000000000e+00,1.093750000000000000e+01,1.289062500000000000e+01,6.527344000000000257e+00,nan,6.000000000000000000e+00,4.000000000000000000e+00,nan,nan,nan,6.054687999999999626e+00,1.096875000000000000e+01,1.289062500000000000e+01,nan,8.000000000000000000e+00,nan,nan,2.148438000000000070e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.171875000000000000e+00,nan,4.101562000000000374e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.031250000000000000e+00,9.000000000000000000e+00,9.960938000000000514e+00,nan,6.000000000000000000e+00,4.000000000000000000e+00,nan,7.000000000000000000e+00,5.000000000000000000e+00,nan,nan,nan,nan,nan,7.031250000000000000e+00,6.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,nan,nan,nan,9.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.550000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.240234399999999937e+01,nan,nan,nan,nan,nan,nan,nan,nan
1.953120000000000134e-01,1.953120000000000134e-01,1.953120000000000134e-01,nan,2.000000000000000000e+00,3.125000000000000000e+00,5.078125000000000000e+00,8.500000000000000000e+00,7.031250000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.400000000000000000e+01,nan,nan,7.000000000000000000e+00,7.000000000000000000e+00,nan,nan,nan,3.125000000000000000e+00,8.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.953120000000000134e-01,nan,nan,5.078125000000000000e+00,7.515625000000000000e+00,4.062500000000000000e+00,1.300000000000000000e+01,8.984375000000000000e+00,nan,1.250000000000000000e+00,3.062500000000000000e+00,nan,9.000000000000000000e+00,7.759765999999999941e+00,nan,nan,nan,nan,nan,6.000000000000000000e+00,nan,nan,7.031250000000000000e+00,nan,nan,7.031250000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.953120000000000134e-01,1.953120000000000134e-01,0.000000000000000000e+00,nan,6.000000000000000000e+00,5.000000000000000000e+00,1.953120000000000134e-01,5.078125000000000000e+00,4.000000000000000000e+00,4.101562000000000374e+00,4.000000000000000000e+00,7.000000000000000000e+00,nan,nan,7.000000000000000000e+00,1.953120000000000134e-01,nan,nan,nan,3.562500000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.000000000000000000e+00,1.953120000000000134e-01,nan,1.953120000000000134e-01,1.953120000000000134e-01,nan,5.078125000000000000e+00,3.125000000000000000e+00,nan,nan,nan,nan,nan,1.171875000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.000000000000000000e+00,4.000000000000000000e+00,7.031250000000000000e+00,nan,3.000000000000000000e+00,4.000000000000000000e+00,6.054687999999999626e+00,nan,7.031250000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,4.000000000000000000e+00,7.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.953120000000000134e-01,nan,nan,1.093750000000000000e+01,nan,nan,1.953120000000000134e-01,nan,nan,5.078125000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.000000000000000000e+00,nan,nan,nan,nan,nan,1.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,6.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000000e+00,5.783203000000000316e+00,8.000000000000000000e+00,nan,5.000000000000000000e+00,1.953120000000000134e-01,6.750000000000000000e+00,nan,7.031250000000000000e+00,7.031250000000000000e+00,1.200000000000000000e+01,1.244531199999999949e+01,nan,nan,nan,nan,nan,nan,nan,6.054687999999999626e+00,8.370117000000000473e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.000000000000000000e+00,nan,6.527344000000000257e+00,8.984375000000000000e+00,1.093750000000000000e+01,1.953120000000000134e-01,5.039062000000000374e+00,1.200000000000000000e+01,nan,7.015625000000000000e+00,3.125000000000000000e+00,nan,nan,9.716796999999999684e+00,nan,nan,nan,nan,nan,3.125000000000000000e+00,8.000000000000000000e+00,nan,4.500000000000000000e+00,nan,nan,nan,3.125000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.125000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.171875000000000000e+00,4.000000000000000000e+00,1.171875000000000000e+00,nan,5.000000000000000000e+00,4.000000000000000000e+00,1.953120000000000134e-01,2.148438000000000070e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+00,7.519530999999999743e+00,9.960938000000000514e+00,9.500000000000000000e+00,6.054687999999999626e+00,4.000000000000000000e+00,6.000000000000000000e+00,nan,nan,4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,nan,5.000000000000000000e+00,nan,1.093750000000000000e+01,4.000000000000000000e+00,nan,nan,nan,7.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000000000000e+00,nan,1.171875000000000000e+00,1.085938000000000070e+00,6.835940000000000349e-01,9.000000000000000000e+00,9.000000000000000000e+00,1.953120000000000134e-01,7.015625000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,nan,4.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,2.000000000000000000e+00,1.953120000000000134e-01,nan,nan,nan,nan,nan,nan,9.980468999999999369e+00,1.200000000000000000e+01,1.484375000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.142578100000000063e+01,nan,nan,nan,nan,nan,nan,nan,nan
2.636718999999999813e+00,8.984375000000000000e+00,5.000000000000000000e+00,nan,5.000000000000000000e+00,1.000000000000000000e+01,1.171875000000000000e+00,1.953120000000000134e-01,3.000000000000000000e+00,6.393555000000000099e+00,3.125000000000000000e+00,9.500000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,1.171875000000000000e+00,3.125000000000000000e+00,8.984375000000000000e+00,nan,7.031250000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01,nan,2.500000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,nan,nan,nan,8.251953000000000316e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.953120000000000134e-01,nan,1.953120000000000134e-01,1.953120000000000134e-01,1.953120000000000134e-01,8.007811999999999486e+00,7.000000000000000000e+00,1.953120000000000134e-01,9.000000000000000000e+00,1.171875000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,3.125000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,nan,1.000000000000000000e+00,1.953120000000000134e-01,nan,nan,nan,nan,nan,nan,1.300000000000000000e+01,1.093750000000000000e+01,nan,nan,nan,nan,nan,nan,nan,1.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.007811999999999486e+00,nan,nan,nan,nan,nan,nan,nan,nan
5.078125000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,nan,8.000000000000000000e+00,8.492188000000000514e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.953120000000000134e-01,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.125000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.171875000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.078125000000000000e+00,nan,1.953120000000000134e-01,1.953120000000000134e-01,6.835940000000000349e-01,1.953120000000000134e-01,nan,nan,nan,8.496093999999999369e+00,nan,nan,nan,6.542969000000000257e+00,nan,nan,nan,nan,nan,nan,nan,nan,1.953120000000000134e-01,nan,nan,nan,1.953120000000000134e-01,1.953120000000000134e-01,1.953120000000000134e-01,1.953120000000000134e-01,nan,1.953120000000000134e-01,1.953120000000000134e-01,nan,1.953120000000000134e-01,3.125000000000000000e+00,nan,nan,nan,nan,nan,nan,1.953120000000000134e-01,nan,nan,nan,nan,nan,nan,nan,nan,1.386718800000000051e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.539062000000000374e+00,5.000000000000000000e+00,5.000000000000000000e+00,nan,4.000000000000000000e+00,3.312500000000000000e+00,4.500000000000000000e+00,8.000000000000000000e+00,3.125000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,9.500000000000000000e+00,nan,7.000000000000000000e+00,1.500000000000000000e+00,nan,nan,nan,4.000000000000000000e+00,7.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.953120000000000134e-01,nan,8.000000000000000000e+00,1.953120000000000134e-01,nan,1.953120000000000134e-01,1.953120000000000134e-01,nan,1.953120000000000134e-01,4.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.500000000000000000e+00,nan,1.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
