3.125000000000000000e+00,8.007811999999999486e+00,5.078125000000000000e+00,nan,1.500000000000000000e+01,1.191406199999999949e+01,8.984375000000000000e+00,1.400000000000000000e+01,1.700000000000000000e+01,1.500000000000000000e+01,1.900000000000000000e+01,2.363281200000000126e+01,2.350000000000000000e+01,nan,2.000000000000000000e+01,1.800000000000000000e+01,nan,nan,nan,1.484375000000000000e+01,2.460937500000000000e+01,2.300000000000000000e+01,nan,2.100000000000000000e+01,nan,nan,1.972656200000000126e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.344531199999999949e+01,nan,1.500000000000000000e+01,1.093750000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.100000000000000000e+01,1.900000000000000000e+01,nan,1.986328100000000063e+01,1.600000000000000000e+01,nan,1.800000000000000000e+01,1.166992199999999968e+01,nan,nan,nan,nan,nan,1.400000000000000000e+01,2.100000000000000000e+01,2.216796899999999937e+01,1.875000000000000000e+01,nan,nan,nan,2.070312500000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.406054699999999968e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.045898400000000095e+01,nan,nan,nan,nan,nan,nan,nan,nan
7.031250000000000000e+00,5.078125000000000000e+00,6.054687999999999626e+00,nan,9.980468999999999369e+00,1.093750000000000000e+01,1.289062500000000000e+01,1.800000000000000000e+01,1.600000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,2.700000000000000000e+01,nan,nan,1.600000000000000000e+01,2.100000000000000000e+01,nan,nan,nan,1.100000000000000000e+01,2.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.600000000000000000e+01,nan,nan,1.875000000000000000e+01,2.035156200000000126e+01,2.150000000000000000e+01,2.265625000000000000e+01,2.000000000000000000e+01,nan,2.070312500000000000e+01,1.500000000000000000e+01,nan,1.961914099999999905e+01,1.700000000000000000e+01,nan,nan,nan,nan,nan,1.875000000000000000e+01,nan,nan,1.700000000000000000e+01,nan,nan,1.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e+00,6.000000000000000000e+00,1.171875000000000000e+00,nan,1.875000000000000000e+01,1.582031199999999949e+01,7.000000000000000000e+00,1.300000000000000000e+01,1.200000000000000000e+01,1.289062500000000000e+01,1.600000000000000000e+01,1.887500000000000000e+01,nan,nan,1.800000000000000000e+01,1.244531199999999949e+01,nan,nan,nan,1.300000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.800000000000000000e+01,1.000000000000000000e+01,nan,1.194531199999999949e+01,1.100000000000000000e+01,nan,1.600000000000000000e+01,1.100000000000000000e+01,nan,nan,nan,nan,nan,1.191406199999999949e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.400000000000000000e+01,1.191406199999999949e+01,1.500000000000000000e+01,nan,8.000000000000000000e+00,1.000000000000000000e+01,1.582031199999999949e+01,nan,1.679687500000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,2.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,1.200000000000000000e+01,1.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.054687999999999626e+00,nan,nan,2.300000000000000000e+01,nan,nan,8.007811999999999486e+00,nan,nan,1.800000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.492187500000000000e+01,nan,nan,nan,nan,nan,2.282812500000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,1.679687500000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,1.240234399999999937e+01,1.777343799999999874e+01,nan,1.093750000000000000e+01,6.000000000000000000e+00,1.800000000000000000e+01,nan,1.875000000000000000e+01,1.700000000000000000e+01,2.100000000000000000e+01,2.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,1.400000000000000000e+01,2.000000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.100000000000000000e+01,nan,2.000000000000000000e+01,2.265625000000000000e+01,2.265625000000000000e+01,2.265625000000000000e+01,2.500000000000000000e+01,2.300000000000000000e+01,nan,2.450000000000000000e+01,1.800000000000000000e+01,nan,nan,2.167968799999999874e+01,nan,nan,nan,nan,nan,1.600000000000000000e+01,1.950000000000000000e+01,nan,1.541015600000000063e+01,nan,nan,nan,1.093750000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.500000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.984375000000000000e+00,1.200000000000000000e+01,7.031250000000000000e+00,nan,1.600000000000000000e+01,1.582031199999999949e+01,4.101562000000000374e+00,8.000000000000000000e+00,9.960938000000000514e+00,1.071875000000000000e+01,1.264648399999999917e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.911914099999999905e+01,1.400000000000000000e+01,1.100000000000000000e+01,1.350000000000000000e+01,nan,nan,1.289062500000000000e+01,1.400000000000000000e+01,2.183984399999999937e+01,nan,1.400000000000000000e+01,nan,2.100000000000000000e+01,1.679687500000000000e+01,nan,nan,nan,1.650000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.484375000000000000e+01,nan,1.191406199999999949e+01,1.220117199999999968e+01,1.300000000000000000e+01,2.656250000000000000e+01,2.150000000000000000e+01,1.300000000000000000e+01,1.800000000000000000e+01,1.606445300000000032e+01,1.200000000000000000e+01,nan,1.300000000000000000e+01,8.000000000000000000e+00,nan,nan,nan,nan,nan,1.337890600000000063e+01,1.425000000000000000e+01,nan,nan,nan,nan,nan,nan,1.714257800000000032e+01,2.200000000000000000e+01,2.656250000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.070312500000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan
1.100000000000000000e+01,1.800000000000000000e+01,1.300000000000000000e+01,nan,2.000000000000000000e+01,2.250000000000000000e+01,7.031250000000000000e+00,4.101562000000000374e+00,1.100000000000000000e+01,1.800000000000000000e+01,1.516601600000000083e+01,1.900000000000000000e+01,1.600000000000000000e+01,2.100000000000000000e+01,1.000000000000000000e+01,7.031250000000000000e+00,1.289062500000000000e+01,1.875000000000000000e+01,nan,1.875000000000000000e+01,1.600000000000000000e+01,2.100000000000000000e+01,nan,1.000000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,1.875000000000000000e+01,nan,nan,nan,2.200000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.300000000000000000e+01,nan,1.150000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+01,2.000000000000000000e+01,1.900000000000000000e+01,1.300000000000000000e+01,1.887500000000000000e+01,1.484375000000000000e+01,1.000000000000000000e+01,1.600000000000000000e+01,1.100000000000000000e+01,7.031250000000000000e+00,nan,nan,nan,nan,nan,1.100000000000000000e+01,1.350000000000000000e+01,nan,nan,nan,nan,nan,nan,2.500000000000000000e+01,2.100000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,2.400000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.875000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan
1.582031199999999949e+01,1.600000000000000000e+01,1.484375000000000000e+01,nan,1.900000000000000000e+01,2.070312500000000000e+01,1.093750000000000000e+01,1.200000000000000000e+01,7.000000000000000000e+00,1.150000000000000000e+01,9.000000000000000000e+00,1.044921899999999937e+01,1.484375000000000000e+01,1.500000000000000000e+01,1.093750000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.484375000000000000e+01,1.289062500000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.484375000000000000e+01,nan,1.200000000000000000e+01,6.054687999999999626e+00,1.591015600000000063e+01,5.905273000000000216e+00,nan,nan,nan,1.875000000000000000e+01,nan,nan,nan,1.875000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,7.031250000000000000e+00,nan,nan,nan,7.031250000000000000e+00,6.542969000000000257e+00,1.484375000000000000e+01,1.200000000000000000e+01,nan,7.031250000000000000e+00,6.000000000000000000e+00,nan,1.386718800000000051e+01,1.300000000000000000e+01,nan,nan,nan,nan,nan,nan,7.759765999999999941e+00,nan,nan,nan,nan,nan,nan,nan,nan,2.460937500000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500000000000000000e+01,1.300000000000000000e+01,1.200000000000000000e+01,nan,1.200000000000000000e+01,1.343359399999999937e+01,1.195703100000000063e+01,1.700000000000000000e+01,1.050000000000000000e+01,8.007811999999999486e+00,1.093750000000000000e+01,1.700000000000000000e+01,1.750000000000000000e+01,nan,1.500000000000000000e+01,1.200000000000000000e+01,nan,nan,nan,1.264648399999999917e+01,1.600000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.125000000000000000e+00,nan,1.850000000000000000e+01,1.500000000000000000e+01,nan,2.000000000000000000e+00,3.562500000000000000e+00,nan,1.500000000000000000e+01,1.442187500000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.200000000000000000e+01,nan,2.050000000000000000e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
